"(50, 51)",0.9637439908072714
"(43, 44)",0.9897951520194939
"(83, 92)",0.9822554471213921
"(25, 26)",0.9908687690690023
"(30, 31)",0.9816068285828665
"(41, 42)",0.9908739819369929
"(85, 86)",0.9676738070030798
"(104, 111)",0.984297571305617
"(15, 22)",0.8859055199343027
"(16, 26)",0.9874348688332804
"(29, 30)",0.9881554937511002
"(39, 40)",0.9813113533318198
"(34, 43)",0.9854080273726478
"(47, 48)",0.9907230979513232
"(60, 61)",0.9889704244617823
"(54, 64)",0.9861146908467864
"(73, 85)",0.9862035061842226
"(77, 78)",0.9767763399815534
"(81, 82)",0.9711409161522581
"(98, 99)",0.9829020607314152
"(102, 103)",0.9897641998468332
"(106, 107)",0.9837713658102827
"(109, 114)",0.9897734553258221
"(117, 118)",0.9756581326733598
"(21, 22)",0.9811911761617889
"(55, 68)",0.9680022261584624
"(4, 5)",0.988761884945414
"(8, 16)",0.9894917988596348
"(12, 17)",0.9885340036588801
"(20, 21)",0.9688272605006936
"(35, 47)",0.9897308314170337
"(40, 41)",0.9736055030507218
"(61, 62)",0.992928048332777
"(67, 68)",0.9693745320229585
"(58, 71)",0.9873374085809801
"(79, 80)",0.9826675164669654
"(84, 85)",0.988160928874924
"(88, 89)",0.9747059671858967
"(99, 100)",0.9862892934864369
"(105, 106)",0.9812468302379402
"(96, 109)",0.9908392294736604
"(116, 117)",0.9676635640581486
"(122, 123)",0.9869645659547285
"(3, 4)",0.9898215170171415
"(8, 9)",0.987397784671038
"(12, 13)",0.9816277959673543
"(0, 14)",0.9873297583300087
"(20, 33)",0.8945337709237535
"(24, 34)",0.9841070937916045
"(28, 35)",0.9627183719278471
"(37, 52)",0.9700237490468563
"(45, 54)",0.9849701960821466
"(49, 55)",0.9776065752771619
"(59, 60)",0.9885582270830302
"(66, 73)",0.9842743949129908
"(76, 77)",0.9800417911116446
"(72, 81)",0.990598645562904
"(74, 89)",0.9833829758645936
"(93, 106)",0.987388351029371
"(94, 95)",0.9899809892677638
"(91, 98)",0.9904765688475192
"(101, 102)",0.9852881321751736
"(114, 115)",0.978663157054064
"(118, 119)",0.9681481932519584
"(111, 122)",0.9811298873997161
"(125, 126)",0.962016219180376
"(2, 3)",0.983428635471697
"(6, 7)",0.9827553256887275
"(10, 11)",0.9890284632680827
"(14, 18)",0.9815433718964
"(23, 24)",0.9818340161568231
"(27, 28)",0.8439795031290507
"(31, 32)",0.993115573307033
"(33, 39)",0.9854557597290157
"(45, 46)",0.9852060437021566
"(49, 50)",0.9745208614676206
"(53, 60)",0.992268009444757
"(66, 67)",0.9797198006387343
"(71, 77)",0.9813541519503528
"(70, 74)",0.9900327944606384
"(80, 81)",0.9865006063670456
"(90, 94)",0.9876117568330777
"(92, 102)",0.9837515053691918
"(87, 93)",0.9908581712716977
"(97, 98)",0.9846246527592012
"(110, 118)",0.9786843980762748
"(112, 126)",0.9842938292085709
"(113, 114)",0.9896046187943591
"(121, 122)",0.9894668461997995
"(1, 2)",0.9714668438570035
"(5, 6)",0.992643825133397
"(9, 10)",0.9833535294784159
"(17, 30)",0.985094442574298
"(18, 19)",0.9717484672943602
"(22, 23)",0.9934852327324698
"(36, 51)",0.9773414214392173
"(38, 39)",0.9883097794565601
"(42, 43)",0.9827545458688592
"(46, 47)",0.9892721713854711
"(58, 59)",0.9875164878170972
"(64, 65)",0.9919138474544376
"(68, 69)",0.9868075650081448
"(78, 79)",0.9860881018509919
"(82, 83)",0.9853002208140652
"(86, 87)",0.9890622480389392
"(75, 90)",0.9614204788503129
"(96, 97)",0.9921109661875844
"(103, 104)",0.9882171910707465
"(107, 108)",0.9787246201888163
"(100, 110)",0.989537773111766
"(120, 121)",0.9865104780524674
"(124, 125)",0.9898901855306527
"(0, 1)",0.9872055813986765
"(4, 15)",0.9866394493683639
"(7, 8)",0.9774012090649227
"(11, 12)",0.9863425675560462
"(19, 20)",0.9739464171275505
"(24, 25)",0.99209199042779
"(28, 29)",0.9730233967414783
"(32, 36)",0.9907940166455346
"(37, 38)",0.9712241746038344
"(41, 53)",0.9813338155630533
"(44, 45)",0.9853498766035875
"(48, 49)",0.9791119990035364
"(57, 58)",0.9802317402644314
"(65, 66)",0.989196694914176
"(69, 70)",0.9889147820643163
"(62, 72)",0.9920809218733799
"(75, 76)",0.9841302159316427
"(79, 91)",0.9842287015422457
"(83, 84)",0.9750226338521778
"(87, 88)",0.9859419547182278
"(95, 96)",0.9824380498610683
"(100, 101)",0.9910151748985305
"(104, 105)",0.982610416647508
"(108, 112)",0.9834114258407969
"(115, 116)",0.9896722243917708
"(119, 120)",0.9876942154523866
"(123, 124)",0.9910025379137937
"(26, 27)",0.9928912964891708
"(63, 64)",0
"(62, 63)",0
"(52, 56)",0
"(56, 57)",0
