"(0, 1)",0.9653149054542914,0.9644038085850088,0.9565859152541396,0.9581879970351559
"(0, 14)",0.9426135265284075,0.9476640324115797,0.9424690644151699,0.9336220736225882
"(1, 2)",0.8797974265108085,0.8613740123105262,0.863729180081175,0.8401701575737195
"(2, 3)",0.8749962110280773,0.8722767896105494,0.8753716798133748,0.8799233592039644
"(3, 4)",0.9150029742137284,0.9275414040094843,0.9389217884619045,0.8977417945981554
"(4, 5)",0.9405600402780058,0.9629054605729659,0.9353243964048762,0.9440689230449588
"(4, 15)",0.7401735522767426,0.7600647808596941,0.7355424404814799,0.7513015220036772
"(5, 6)",0.9099739464012514,0.9027217549706283,0.9090138909384693,0.9044599071448445
"(6, 7)",0.9216117365492579,0.939820892966428,0.9370992493043206,0.9188946271842533
"(7, 8)",0.8724514135373602,0.8878684104731278,0.8786982057646793,0.8616256845254251
"(8, 9)",0.7653134094061295,0.7781654159119024,0.766635837941514,0.7709059314657182
"(8, 16)",0.8098970464815025,0.8065050688634168,0.8074072916155062,0.8216897592388366
"(9, 10)",0.8104334818128109,0.8043321502078906,0.8117636680236663,0.809942207347655
"(10, 11)",0.819628777012232,0.8406237713096275,0.8324270094595757,0.8304932447937738
"(11, 12)",0.9436348181691038,0.9425017938798483,0.9477783635353688,0.939745687819755
"(12, 13)",0.9580977152505314,0.9417813630374087,0.9482259529465733,0.9470335698668659
"(12, 17)",0.9627784189711296,0.963418759201666,0.9562337828188776,0.9759978085295713
"(14, 18)",0.9595943938121977,0.9528955962696535,0.9640855286984912,0.9633392951046403
"(15, 22)",0.9297747424937741,0.9312591901267435,0.9260812451433117,0.9304060107341054
"(16, 26)",0.8743106362170929,0.8770830190252373,0.8934391178482705,0.8850937360618156
"(17, 30)",0.8951746855277849,0.8833562191644004,0.8840383596803533,0.8768762038281255
"(18, 19)",0.7947421541271271,0.8377974528332146,0.8194152195893856,0.8543103523654536
"(19, 20)",0.7598988710864788,0.767125782749895,0.7609364567940196,0.8091790291394831
"(20, 21)",0.7416472425208928,0.731073127212642,0.752386572918248,0.7274425904197116
"(20, 33)",0.8055496676240458,0.7908995157872728,0.7605908046617673,0.8242129866095537
"(21, 22)",0.7850780712675329,0.6632036205271429,0.5827288192720804,0.6850943911595448
"(22, 23)",0.9737120016236048,0.9657724376374435,0.9759395348949191,0.9706952933659242
"(23, 24)",0.8244229195001788,0.8091485494512195,0.8236673867359501,0.8172522010033166
